robot_wr,robot_wl,robot_wr_ref,robot_wl_ref,robot_counter,encoder_right,encoder_left
0.764711,-0.731552,0.568,-0.568,33045,270,1408
0.763095,-0.732924,0.568,-0.568,41939,272,1406
0.760287,-0.735308,0.568,-0.568,59727,276,1402
0.759078,-0.736349,0.568,-0.568,3085,278,1400
0.756961,-0.738143,0.568,-0.568,20873,282,1396
0.789674,-0.738914,0.568,-0.568,29768,285,1394
0.785809,-0.739622,0.568,-0.568,38662,287,1392
0.782292,-0.740267,0.568,-0.568,47556,289,1390
0.779093,-0.740854,0.568,-0.568,56450,291,1388
0.77354,-0.741881,0.568,-0.568,8702,295,1384
0.799545,-0.742723,0.568,-0.568,26490,300,1380
0.799545,-0.742723,0.568,-0.568,35384,302,1378
0.790457,-0.743414,0.568,-0.568,44279,304,1375
0.786522,-0.743717,0.568,-0.568,53173,306,1373
0.782941,-0.743993,0.568,-0.568,62067,308,1371
0.776725,-0.77812,0.568,-0.568,14319,312,1366
0.774027,-0.775296,0.568,-0.568,23213,314,1364
0.769338,-0.770389,0.568,-0.568,41001,318,1360
0.769338,-0.770389,0.568,-0.568,49896,320,1358
0.734843,-0.766319,0.568,-0.568,58790,323,1356
0.735926,-0.764566,0.568,-0.568,2148,325,1354
0.736903,-0.762963,0.568,-0.568,11042,327,1352
0.737793,-0.761505,0.568,-0.568,19936,329,1350
0.738603,-0.760178,0.568,-0.568,28830,331,1348
0.740009,-0.757873,0.568,-0.568,46618,335,1344
0.740619,-0.756873,0.568,-0.568,55512,337,1342
0.74168,-0.721492,0.568,-0.568,7765,341,1338
0.742139,-0.72377,0.568,-0.568,16659,343,1336
0.742557,-0.725843,0.568,-0.568,25553,345,1333
0.742937,-0.727729,0.568,-0.568,34447,347,1331
0.743283,-0.729445,0.568,-0.568,43341,349,1329
0.743598,-0.731007,0.568,-0.568,52235,351,1327
0.743885,-0.732428,0.568,-0.568,61129,353,1325
0.713772,-0.765507,0.568,-0.568,13382,356,1320
0.716746,-0.730179,0.568,-0.568,22276,358,1319
0.721914,-0.733035,0.568,-0.568,40064,362,1314
0.690513,-0.734273,0.568,-0.568,48958,363,1312
0.661941,-0.7354,0.568,-0.568,57852,365,1310
0.669592,-0.736433,0.568,-0.568,1210,367,1308
0.676547,-0.737365,0.568,-0.568,10104,369,1306
0.649229,-0.738205,0.568,-0.568,18999,370,1304
0.624377,-0.705337,0.568,-0.568,27893,372,1303
0.601764,-0.675429,0.568,-0.568,36787,374,1301
0.626717,-0.654066,0.568,-0.568,54575,378,1297
0.583129,-0.605772,0.568,-0.568,6827,381,1293
0.597874,-0.584835,0.568,-0.568,15721,383,1291
0.611282,-0.599418,0.568,-0.568,24616,385,1289
0.62349,-0.612695,0.568,-0.568,33510,387,1287
0.600956,-0.624775,0.568,-0.568,42404,388,1285
0.626049,-0.612128,0.568,-0.568,60192,392,1282
0.636934,-0.624267,0.568,-0.568,3550,394,1279
0.655835,-0.581097,0.568,-0.568,21338,398,1276
0.630388,-0.596024,0.568,-0.568,30232,399,1274
0.640867,-0.609599,0.568,-0.568,39127,401,1272
0.650409,-0.621958,0.568,-0.568,48021,403,1270
0.666999,-0.643444,0.568,-0.568,273,407,1266
0.674187,-0.652754,0.568,-0.568,9167,409,1264
0.686678,-0.668934,0.568,-0.568,26955,413,1260
0.686678,-0.668934,0.568,-0.568,35849,415,1259
0.697012,-0.618074,0.568,-0.568,44744,417,1257
0.701496,-0.62967,0.568,-0.568,53638,419,1255
0.705576,-0.640221,0.568,-0.568,62532,421,1253
0.709296,-0.649829,0.568,-0.568,5890,423,1251
0.712673,-0.658564,0.568,-0.568,14784,426,1249
0.718541,-0.673743,0.568,-0.568,32572,430,1245
0.721085,-0.646682,0.568,-0.568,41466,432,1244
0.725499,-0.633289,0.568,-0.568,59255,437,1240
0.727424,-0.643521,0.568,-0.568,2613,439,1238
0.729168,-0.652824,0.568,-0.568,11507,441,1236
0.764395,-0.661289,0.568,-0.568,20401,444,1234
0.762808,-0.668992,0.568,-0.568,29295,446,1232
0.761364,-0.676,0.568,-0.568,38189,448,1230
0.76005,-0.682377,0.568,-0.568,47083,450,1228
0.757758,-0.693451,0.568,-0.568,64872,455,1224
0.756777,-0.698263,0.568,-0.568,8230,457,1222
0.785666,-0.67297,0.568,-0.568,26018,462,1219
0.782163,-0.645979,0.568,-0.568,34912,464,1217
0.778975,-0.655061,0.568,-0.568,43806,467,1215
0.776074,-0.663324,0.568,-0.568,52700,469,1213
0.807075,-0.670843,0.568,-0.568,61594,472,1211
0.80165,-0.677692,0.568,-0.568,13847,476,1207
0.82175,-0.694727,0.568,-0.568,31635,482,1203
0.814995,-0.699417,0.568,-0.568,40529,484,1201
0.803257,-0.676956,0.568,-0.568,58317,488,1198
0.798176,-0.683255,0.568,-0.568,1675,491,1196
0.827186,-0.688978,0.568,-0.568,10569,494,1194
0.819934,-0.694178,0.568,-0.568,19464,496,1192
0.813343,-0.698917,0.568,-0.568,28358,498,1190
0.832499,-0.707153,0.568,-0.568,46146,503,1186
0.817748,-0.713971,0.568,-0.568,63934,508,1182
0.817748,-0.713971,0.568,-0.568,7292,510,1180
0.839184,-0.719624,0.568,-0.568,16186,513,1178
0.830859,-0.72207,0.568,-0.568,25080,515,1176
0.823276,-0.724289,0.568,-0.568,33975,517,1174
0.810112,-0.728159,0.568,-0.568,51763,522,1170
0.804406,-0.696195,0.568,-0.568,60657,524,1169
0.82511,-0.704906,0.568,-0.568,12909,529,1164
0.82511,-0.704906,0.568,-0.568,21803,531,1162
0.845272,-0.712111,0.568,-0.568,30697,534,1160
0.836391,-0.715227,0.568,-0.568,39592,536,1158
0.828317,-0.71807,0.568,-0.568,48486,538,1156
0.820971,-0.720656,0.568,-0.568,57380,540,1154
0.847939,-0.723017,0.568,-0.568,738,543,1152
0.830531,-0.693465,0.568,-0.568,18526,547,1149
0.856627,-0.664627,0.568,-0.568,27420,550,1147
0.837724,-0.614512,0.568,-0.568,45208,554,1143
0.829523,-0.626421,0.568,-0.568,54103,557,1141
0.822068,-0.637265,0.568,-0.568,62997,559,1139
0.815292,-0.647139,0.568,-0.568,6355,561,1137
0.809119,-0.656116,0.568,-0.568,15249,564,1135
0.803502,-0.664285,0.568,-0.568,24143,566,1133
0.798392,-0.671717,0.568,-0.568,33037,568,1131
0.823151,-0.684633,0.568,-0.568,50825,573,1127
0.823151,-0.684633,0.568,-0.568,59720,575,1125
0.804313,-0.635708,0.568,-0.568,11972,579,1122
0.799129,-0.645715,0.568,-0.568,20866,582,1120
0.794413,-0.62118,0.568,-0.568,29760,584,1118
0.790121,-0.632496,0.568,-0.568,38654,586,1116
0.786216,-0.642792,0.568,-0.568,47548,588,1114
0.782663,-0.652161,0.568,-0.568,56442,590,1112
0.813071,-0.660686,0.568,-0.568,65336,593,1110
0.801663,-0.6755,0.568,-0.568,17589,597,1106
0.796718,-0.681922,0.568,-0.568,26483,599,1104
0.788125,-0.693082,0.568,-0.568,44271,603,1100
0.818041,-0.664279,0.568,-0.568,53165,606,1099
0.81162,-0.671712,0.568,-0.568,62059,608,1097
0.805786,-0.678483,0.568,-0.568,5417,610,1095
0.800462,-0.684628,0.568,-0.568,14312,612,1093
0.791224,-0.664713,0.568,-0.568,32100,616,1090
0.783576,-0.678834,0.568,-0.568,49888,620,1086
0.780261,-0.651315,0.568,-0.568,58782,622,1085
0.777252,-0.626278,0.568,-0.568,2140,624,1083
0.774506,-0.637135,0.568,-0.568,11034,626,1081
0.772008,-0.647013,0.568,-0.568,19928,628,1079
0.734019,-0.633567,0.568,-0.568,37717,632,1076
0.701527,-0.643767,0.568,-0.568,46611,634,1074
0.709314,-0.661493,0.568,-0.568,64399,639,1070
0.715767,-0.61192,0.568,-0.568,16651,643,1067
0.718561,-0.624071,0.568,-0.568,25545,645,1065
0.721096,-0.635119,0.568,-0.568,34440,647,1063
0.72341,-0.611538,0.568,-0.568,43334,649,1062
0.725515,-0.623722,0.568,-0.568,52228,651,1060
0.729182,-0.644905,0.568,-0.568,4480,655,1056
0.730767,-0.620442,0.568,-0.568,13374,657,1055
0.733522,-0.611571,0.568,-0.568,31162,661,1051
0.701075,-0.590112,0.568,-0.568,40056,663,1050
0.705185,-0.570582,0.568,-0.568,48951,665,1048
0.708933,-0.586457,0.568,-0.568,57845,667,1046
0.678705,-0.600909,0.568,-0.568,1203,669,1044
0.651197,-0.58041,0.568,-0.568,10097,671,1043
0.659809,-0.595399,0.568,-0.568,18991,673,1041
0.644164,-0.587807,0.568,-0.568,36779,677,1038
0.653409,-0.568489,0.568,-0.568,45673,679,1036
0.669469,-0.599161,0.568,-0.568,63462,683,1032
0.676442,-0.578824,0.568,-0.568,6820,685,1031
0.682779,-0.593956,0.568,-0.568,15714,687,1029
0.688545,-0.607724,0.568,-0.568,24608,689,1027
0.693792,-0.586612,0.568,-0.568,33502,691,1026
0.698565,-0.567401,0.568,-0.568,42396,693,1024
0.702909,-0.583562,0.568,-0.568,51290,695,1022
0.710458,-0.611648,0.568,-0.568,3543,699,1018
0.71373,-0.590181,0.568,-0.568,12437,701,1017
0.719417,-0.583487,0.568,-0.568,30225,705,1014
0.721882,-0.564558,0.568,-0.568,39119,707,1012
0.724125,-0.580975,0.568,-0.568,48013,709,1010
0.726166,-0.595913,0.568,-0.568,56907,711,1008
0.728031,-0.575869,0.568,-0.568,265,713,1007
0.73125,-0.57163,0.568,-0.568,18054,717,1004
0.733922,-0.568128,0.568,-0.568,35842,721,1001
0.701439,-0.584224,0.568,-0.568,44736,722,999
0.705524,-0.565228,0.568,-0.568,53630,724,998
0.6756,-0.547944,0.568,-0.568,62524,726,996
0.68202,-0.565866,0.568,-0.568,5882,728,994
0.687855,-0.548524,0.568,-0.568,14776,730,993
0.693156,-0.566379,0.568,-0.568,23671,732,991
0.697987,-0.548991,0.568,-0.568,32565,734,990
0.706383,-0.583025,0.568,-0.568,50353,738,986
0.679697,-0.546956,0.568,-0.568,2605,741,984
0.652099,-0.531318,0.568,-0.568,11499,743,982
0.66063,-0.55073,0.568,-0.568,20393,745,980
0.668384,-0.568386,0.568,-0.568,29288,747,978
0.675447,-0.550817,0.568,-0.568,38182,749,977
0.62347,-0.520286,0.568,-0.568,55970,752,974
0.63458,-0.540692,0.568,-0.568,64864,754,972
0.653893,-0.542521,0.568,-0.568,17116,758,969
0.628621,-0.560924,0.568,-0.568,26010,759,967
0.639266,-0.544027,0.568,-0.568,34904,761,966
0.615308,-0.562287,0.568,-0.568,43799,763,964
0.627153,-0.545268,0.568,-0.568,52693,765,963
0.637931,-0.563423,0.568,-0.568,61587,767,961
0.647745,-0.57995,0.568,-0.568,4945,769,959
0.634176,-0.544406,0.568,-0.568,22733,772,957
0.644321,-0.562639,0.568,-0.568,31627,774,955
0.628307,-0.53007,0.568,-0.568,49416,777,952
0.638981,-0.515954,0.568,-0.568,58310,779,951
0.6487,-0.503113,0.568,-0.568,1668,781,949
0.657537,-0.491425,0.568,-0.568,10562,783,948
0.631936,-0.480791,0.568,-0.568,19456,784,946
0.642283,-0.504755,0.568,-0.568,37244,788,943
0.634418,-0.502961,0.568,-0.568,55032,791,940
0.644533,-0.524921,0.568,-0.568,63927,793,938
0.628493,-0.498849,0.568,-0.568,16179,796,935
0.63915,-0.487546,0.568,-0.568,25073,798,934
0.648847,-0.510902,0.568,-0.568,33967,800,932
0.65767,-0.532153,0.568,-0.568,42861,802,930
0.632057,-0.517849,0.568,-0.568,51755,803,929
0.651798,-0.523601,0.568,-0.568,4008,807,926
0.637532,-0.528364,0.568,-0.568,21796,810,923
0.647375,-0.548042,0.568,-0.568,30690,812,921
0.622689,-0.532306,0.568,-0.568,39584,813,920
0.633869,-0.55163,0.568,-0.568,48478,815,918
0.644042,-0.535571,0.568,-0.568,57372,817,917
0.619661,-0.554607,0.568,-0.568,9624,820,914
0.60789,-0.557058,0.568,-0.568,18519,821,912
0.631789,-0.559094,0.568,-0.568,36307,825,909
0.620966,-0.56078,0.568,-0.568,54095,828,906
0.632301,-0.543896,0.568,-0.568,62989,830,905
0.608978,-0.562183,0.568,-0.568,6347,831,903
0.621393,-0.545173,0.568,-0.568,15241,833,902
0.599045,-0.56333,0.568,-0.568,24136,834,900
0.624466,-0.564286,0.568,-0.568,41924,838,897
0.601845,-0.547087,0.568,-0.568,50818,839,896
0.593147,-0.581457,0.568,-0.568,3070,842,892
0.606989,-0.562711,0.568,-0.568,11964,844,891
0.597402,-0.530133,0.568,-0.568,29752,847,888
0.610853,-0.549644,0.568,-0.568,38647,849,886
0.589458,-0.533764,0.568,-0.568,47541,850,885
0.603632,-0.519315,0.568,-0.568,56435,852,883
0.564017,-0.494209,0.568,-0.568,8687,855,880
0.580483,-0.516964,0.568,-0.568,17581,857,878
0.578488,-0.525899,0.568,-0.568,35369,860,875
0.560006,-0.512155,0.568,-0.568,44264,861,874
0.576833,-0.533294,0.568,-0.568,53158,863,872
0.558504,-0.518887,0.568,-0.568,62052,864,871
0.575474,-0.539427,0.568,-0.568,5410,866,869
0.557267,-0.524467,0.568,-0.568,14304,867,868
0.574341,-0.510856,0.568,-0.568,23198,869,866
0.573403,-0.487201,0.568,-0.568,40986,872,863
0.589024,-0.476947,0.568,-0.568,49880,874,862
0.551919,-0.492772,0.568,-0.568,2133,876,858
0.569475,-0.482016,0.568,-0.568,11027,878,857
0.551808,-0.50587,0.568,-0.568,19921,879,855
0.569374,-0.493934,0.568,-0.568,28815,881,854
0.551717,-0.516715,0.568,-0.568,37709,882,852
0.551641,-0.522662,0.568,-0.568,55497,885,849
0.520968,-0.530621,0.568,-0.568,7750,888,846
0.507672,-0.550096,0.568,-0.568,16644,889,844
0.495574,-0.534175,0.568,-0.568,25538,891,843
0.484565,-0.55333,0.568,-0.568,34432,892,841
0.50819,-0.537118,0.568,-0.568,43326,894,840
0.484994,-0.573195,0.568,-0.568,61114,896,836
0.474942,-0.555197,0.568,-0.568,4472,898,835
0.491105,-0.554516,0.568,-0.568,22261,901,832
0.470849,-0.553958,0.568,-0.568,40049,903,829
0.462068,-0.571331,0.568,-0.568,48943,905,827
0.454079,-0.553497,0.568,-0.568,57837,906,826
0.446812,-0.570919,0.568,-0.568,1195,908,824
0.440197,-0.553122,0.568,-0.568,10089,909,823
0.459304,-0.552797,0.568,-0.568,27878,912,820
0.451564,-0.570274,0.568,-0.568,36772,913,818
0.471753,-0.570036,0.568,-0.568,54560,916,815
0.462891,-0.552319,0.568,-0.568,63454,917,814
0.488476,-0.569847,0.568,-0.568,6812,919,812
0.478107,-0.585788,0.568,-0.568,15706,920,810
0.468668,-0.566647,0.568,-0.568,24601,921,809
0.460084,-0.582877,0.568,-0.568,33495,922,807
0.485914,-0.564003,0.568,-0.568,42389,924,806
0.475776,-0.58047,0.568,-0.568,51283,925,804
0.466551,-0.595454,0.568,-0.568,60177,926,802
0.491806,-0.609095,0.568,-0.568,3535,928,800
0.47143,-0.568536,0.568,-0.568,21323,930,798
0.496237,-0.584595,0.568,-0.568,30217,932,796
0.485165,-0.599199,0.568,-0.568,39112,933,794
0.475095,-0.612496,0.568,-0.568,48006,934,792
0.499573,-0.590953,0.568,-0.568,56900,936,791
0.488208,-0.605,0.568,-0.568,258,937,789
0.477863,-0.617774,0.568,-0.568,9152,938,787
0.490496,-0.575721,0.568,-0.568,26940,941,784
0.479945,-0.591133,0.568,-0.568,35834,942,782
0.492215,-0.584271,0.568,-0.568,53623,945,779
0.48151,-0.598912,0.568,-0.568,62517,946,777
0.471772,-0.612242,0.568,-0.568,5875,948,775
0.462908,-0.624363,0.568,-0.568,14769,949,773
0.488484,-0.601751,0.568,-0.568,23663,951,772
0.468679,-0.562456,0.568,-0.568,41451,953,768
0.460094,-0.579062,0.568,-0.568,50345,955,766
0.478819,-0.607923,0.568,-0.568,2598,958,762
0.46932,-0.620433,0.568,-0.568,11492,959,760
0.460677,-0.631817,0.568,-0.568,20386,960,758
0.452813,-0.642174,0.568,-0.568,29280,962,756
0.445657,-0.651599,0.568,-0.568,47068,965,753
0.463832,-0.637367,0.568,-0.568,55962,966,750
0.478879,-0.622553,0.568,-0.568,8215,969,747
0.494368,-0.643929,0.568,-0.568,26003,972,743
0.483468,-0.653195,0.568,-0.568,34897,973,741
0.47355,-0.661627,0.568,-0.568,43791,975,739
0.464526,-0.669299,0.568,-0.568,52685,976,737
0.489956,-0.676279,0.568,-0.568,61579,978,735
0.503535,-0.68841,0.568,-0.568,13832,981,731
0.491809,-0.693668,0.568,-0.568,22726,982,729
0.502042,-0.702807,0.568,-0.568,40514,985,725
0.524092,-0.706769,0.568,-0.568,49408,987,723
0.510514,-0.676733,0.568,-0.568,58302,988,722
0.498163,-0.683051,0.568,-0.568,1660,990,719
0.486922,-0.688793,0.568,-0.568,10554,991,717
0.476693,-0.694017,0.568,-0.568,19448,993,715
0.501019,-0.698763,0.568,-0.568,28343,995,713
0.512698,-0.707025,0.568,-0.568,46131,998,709
0.533788,-0.710607,0.568,-0.568,55025,1000,707
0.539836,-0.716839,0.568,-0.568,7277,1003,703
0.524839,-0.719536,0.568,-0.568,16171,1004,701
0.544835,-0.72199,0.568,-0.568,25065,1006,699
0.563022,-0.724216,0.568,-0.568,33960,1008,697
0.545937,-0.726249,0.568,-0.568,42854,1009,695
0.564032,-0.728099,0.568,-0.568,51748,1011,693
0.546856,-0.729782,0.568,-0.568,60642,1012,691
0.550651,-0.732713,0.568,-0.568,12894,1016,687
0.568321,-0.73398,0.568,-0.568,21788,1018,685
0.565388,-0.736183,0.568,-0.568,39576,1021,681
0.581723,-0.73713,0.568,-0.568,48471,1023,678
0.562953,-0.737999,0.568,-0.568,57365,1024,676
0.545878,-0.738797,0.568,-0.568,723,1026,674
0.530337,-0.739516,0.568,-0.568,9617,1028,672
0.567581,-0.740766,0.568,-0.568,27405,1032,668
0.564776,-0.741801,0.568,-0.568,45193,1035,664
0.581166,-0.742242,0.568,-0.568,54088,1037,662
0.596087,-0.74265,0.568,-0.568,62982,1039,660
0.609671,-0.74303,0.568,-0.568,6340,1041,658
0.622024,-0.743367,0.568,-0.568,15234,1043,656
0.633264,-0.710034,0.568,-0.568,24128,1045,654
0.643491,-0.713344,0.568,-0.568,33022,1047,651
0.619156,-0.716356,0.568,-0.568,41916,1048,649
0.576866,-0.721591,0.568,-0.568,59704,1052,645
0.606103,-0.725925,0.568,-0.568,11957,1056,641
0.618778,-0.727804,0.568,-0.568,20851,1058,639
0.63031,-0.729514,0.568,-0.568,29745,1060,637
0.640803,-0.731069,0.568,-0.568,38639,1062,635
0.650351,-0.698843,0.568,-0.568,47533,1064,633
0.666944,-0.707092,0.568,-0.568,65321,1068,628
0.674137,-0.710667,0.568,-0.568,8680,1070,626
0.686637,-0.716881,0.568,-0.568,26468,1074,622
0.692055,-0.719575,0.568,-0.568,35362,1076,620
0.696986,-0.722026,0.568,-0.568,44256,1078,618
0.667831,-0.724256,0.568,-0.568,53150,1080,615
0.674944,-0.726285,0.568,-0.568,62044,1083,613
0.681423,-0.728139,0.568,-0.568,5402,1085,611
0.687311,-0.729818,0.568,-0.568,14296,1087,609
0.697537,-0.73273,0.568,-0.568,32085,1091,605
0.701974,-0.733995,0.568,-0.568,40979,1093,603
0.709684,-0.736195,0.568,-0.568,58767,1097,598
0.679388,-0.737156,0.568,-0.568,2125,1098,596
0.68546,-0.738023,0.568,-0.568,11019,1100,594
0.690984,-0.738812,0.568,-0.568,19913,1102,592
0.696004,-0.739522,0.568,-0.568,28808,1104,589
0.700578,-0.740176,0.568,-0.568,37702,1106,587
0.704741,-0.774412,0.568,-0.568,46596,1108,584
0.678333,-0.769657,0.568,-0.568,64384,1111,580
0.684508,-0.767603,0.568,-0.568,7742,1113,578
0.661582,-0.797661,0.568,-0.568,25530,1116,573
0.669258,-0.793076,0.568,-0.568,34424,1118,571
0.676234,-0.788897,0.568,-0.568,43319,1120,569
0.68259,-0.818744,0.568,-0.568,52213,1122,566
0.654732,-0.81226,0.568,-0.568,61107,1123,564
0.670578,-0.800999,0.568,-0.568,13359,1127,560
0.65308,-0.791669,0.568,-0.568,31147,1130,555
0.661522,-0.787624,0.568,-0.568,40041,1132,553
0.669196,-0.783937,0.568,-0.568,48936,1134,551
0.642544,-0.780589,0.568,-0.568,57830,1135,548
0.651943,-0.77755,0.568,-0.568,1188,1137,546
0.626846,-0.774778,0.568,-0.568,10082,1138,544
0.604011,-0.772255,0.568,-0.568,18976,1140,542
0.616874,-0.76996,0.568,-0.568,27870,1142,539
0.608617,-0.765971,0.568,-0.568,45658,1145,534
0.601773,-0.762661,0.568,-0.568,63447,1148,530
0.614845,-0.761237,0.568,-0.568,6805,1150,528
0.593091,-0.759934,0.568,-0.568,15699,1151,526
0.606938,-0.758749,0.568,-0.568,24593,1153,524
0.585896,-0.757671,0.568,-0.568,33487,1154,521
0.61358,-0.755796,0.568,-0.568,51275,1158,517
0.591939,-0.754984,0.568,-0.568,60169,1159,515
0.587973,-0.753572,0.568,-0.568,12422,1162,511
0.602281,-0.75296,0.568,-0.568,21316,1164,509
0.581659,-0.752403,0.568,-0.568,30210,1165,507
0.596535,-0.751896,0.568,-0.568,39104,1167,505
0.576431,-0.751435,0.568,-0.568,47998,1168,503
0.591778,-0.751015,0.568,-0.568,56892,1170,501
0.572106,-0.750641,0.568,-0.568,250,1171,499
0.568518,-0.749969,0.568,-0.568,18039,1174,495
0.568518,-0.749969,0.568,-0.568,26933,1176,493
0.578848,-0.749182,0.568,-0.568,44721,1179,489
0.560337,-0.748965,0.568,-0.568,53615,1180,487
0.543494,-0.715127,0.568,-0.568,62509,1182,486
0.561816,-0.684341,0.568,-0.568,5867,1184,484
0.54484,-0.689967,0.568,-0.568,14761,1185,482
0.563026,-0.695078,0.568,-0.568,23656,1187,480
0.545941,-0.699736,0.568,-0.568,32550,1188,478
0.546859,-0.67419,0.568,-0.568,50338,1191,475
0.564871,-0.68073,0.568,-0.568,59232,1193,473
0.565566,-0.692102,0.568,-0.568,11484,1196,469
0.548251,-0.663387,0.568,-0.568,20378,1197,468
0.532497,-0.637259,0.568,-0.568,29272,1199,466
0.518158,-0.647119,0.568,-0.568,38167,1200,464
0.505115,-0.656098,0.568,-0.568,47061,1202,462
0.513058,-0.638061,0.568,-0.568,64849,1205,459
0.553283,-0.626162,0.568,-0.568,17101,1209,455
0.537075,-0.637029,0.568,-0.568,25995,1210,453
0.555968,-0.646917,0.568,-0.568,34889,1212,451
0.573152,-0.655906,0.568,-0.568,43784,1214,449
0.555154,-0.630453,0.568,-0.568,52678,1215,448
0.572419,-0.640933,0.568,-0.568,61572,1217,446
0.554491,-0.650477,0.568,-0.568,4930,1218,444
0.538174,-0.659153,0.568,-0.568,13824,1220,442
0.540429,-0.674231,0.568,-0.568,31612,1223,438
0.575936,-0.653074,0.568,-0.568,49400,1227,435
0.557684,-0.661509,0.568,-0.568,58295,1228,433
0.574728,-0.669199,0.568,-0.568,1653,1230,431
0.590229,-0.676188,0.568,-0.568,10547,1232,429
0.604334,-0.682548,0.568,-0.568,19441,1234,427
0.564594,-0.693601,0.568,-0.568,37229,1236,423
0.581008,-0.698392,0.568,-0.568,46123,1238,421
0.575888,-0.6761,0.568,-0.568,63912,1241,418
0.557647,-0.682476,0.568,-0.568,7270,1243,416
0.574687,-0.688269,0.568,-0.568,16164,1245,414
0.556551,-0.693541,0.568,-0.568,25058,1246,412
0.57369,-0.698337,0.568,-0.568,33952,1248,410
0.555644,-0.702701,0.568,-0.568,42846,1249,408
0.572864,-0.706673,0.568,-0.568,51740,1251,406
0.569153,-0.713581,0.568,-0.568,3992,1254,402
0.569153,-0.713581,0.568,-0.568,12887,1256,400
0.582351,-0.721764,0.568,-0.568,30675,1259,396
0.563525,-0.690376,0.568,-0.568,39569,1260,395
0.546394,-0.661817,0.568,-0.568,48463,1262,393
0.530807,-0.669472,0.568,-0.568,57357,1263,391
0.516628,-0.676444,0.568,-0.568,715,1265,389
0.503723,-0.682781,0.568,-0.568,9609,1266,387
0.525613,-0.688539,0.568,-0.568,18504,1268,385
0.530029,-0.66492,0.568,-0.568,36292,1271,382
0.515917,-0.672295,0.568,-0.568,45186,1272,380
0.555642,-0.685112,0.568,-0.568,62974,1276,376
0.539226,-0.690675,0.568,-0.568,6332,1277,374
0.524284,-0.69573,0.568,-0.568,15226,1278,372
0.54433,-0.700329,0.568,-0.568,24120,1280,370
0.528925,-0.704507,0.568,-0.568,33015,1281,368
0.502161,-0.71178,0.568,-0.568,50803,1284,364
0.5242,-0.681293,0.568,-0.568,59697,1286,363
0.498253,-0.628313,0.568,-0.568,11949,1288,359
0.498253,-0.628313,0.568,-0.568,20843,1290,357
0.476767,-0.618088,0.568,-0.568,29737,1291,355
0.501086,-0.629675,0.568,-0.568,38632,1293,353
0.489581,-0.640226,0.568,-0.568,56420,1296,349
0.500198,-0.658561,0.568,-0.568,65314,1297,347
0.47838,-0.673748,0.568,-0.568,17566,1300,343
0.468921,-0.680327,0.568,-0.568,26460,1301,341
0.483092,-0.691762,0.568,-0.568,44248,1304,337
0.473205,-0.696711,0.568,-0.568,53143,1305,335
0.497853,-0.701222,0.568,-0.568,62037,1307,333
0.486643,-0.705334,0.568,-0.568,5395,1308,331
0.497765,-0.712466,0.568,-0.568,23183,1311,327
0.486559,-0.715557,0.568,-0.568,32077,1312,325
0.497695,-0.720929,0.568,-0.568,49865,1315,321
0.486492,-0.723251,0.568,-0.568,58760,1316,319
0.50995,-0.725378,0.568,-0.568,2118,1318,317
0.497647,-0.727306,0.568,-0.568,11012,1319,315
0.486451,-0.729061,0.568,-0.568,19906,1320,313
0.509906,-0.730657,0.568,-0.568,28800,1322,311
0.497606,-0.732109,0.568,-0.568,37694,1323,308
0.509873,-0.704023,0.568,-0.568,55482,1326,304
0.509873,-0.704023,0.568,-0.568,64376,1327,302
0.476206,-0.683959,0.568,-0.568,16629,1329,298
0.466943,-0.689619,0.568,-0.568,25523,1331,296
0.458514,-0.694769,0.568,-0.568,34417,1332,294
0.450845,-0.699455,0.568,-0.568,43311,1333,292
0.443866,-0.703719,0.568,-0.568,52205,1335,290
0.437516,-0.707598,0.568,-0.568,61099,1336,288
0.431742,-0.711136,0.568,-0.568,4457,1337,286
0.455339,-0.717262,0.568,-0.568,22246,1340,282
0.447955,-0.719921,0.568,-0.568,31140,1341,280
0.435124,-0.755153,0.568,-0.568,48928,1343,275
0.463203,-0.754398,0.568,-0.568,57822,1345,273
0.455115,-0.753719,0.568,-0.568,1180,1346,270
0.447752,-0.753094,0.568,-0.568,10074,1347,268
0.474693,-0.752525,0.568,-0.568,18968,1349,266
0.457258,-0.751529,0.568,-0.568,36757,1351,262
0.442826,-0.750712,0.568,-0.568,54545,1354,257
0.43657,-0.750357,0.568,-0.568,63439,1355,255
0.459343,-0.749748,0.568,-0.568,15691,1358,251
0.451598,-0.749481,0.568,-0.568,24585,1359,249
0.444548,-0.74923,0.568,-0.568,33480,1360,247
0.438137,-0.749009,0.568,-0.568,42374,1361,245
0.398662,-0.748808,0.568,-0.568,51268,1362,243
0.394317,-0.748466,0.568,-0.568,3520,1365,239
0.424357,-0.748176,0.568,-0.568,21308,1368,235
0.419765,-0.714409,0.568,-0.568,30202,1369,233
0.415583,-0.717317,0.568,-0.568,39097,1370,231
0.445423,-0.719972,0.568,-0.568,47991,1372,229
0.438933,-0.688746,0.568,-0.568,56885,1373,228
0.427658,-0.668125,0.568,-0.568,9137,1375,224
0.422768,-0.675211,0.568,-0.568,18031,1376,222
0.444881,-0.687526,0.568,-0.568,35819,1379,218
0.43844,-0.659224,0.568,-0.568,44713,1380,217
0.432575,-0.667104,0.568,-0.568,53608,1381,215
0.460884,-0.640642,0.568,-0.568,62502,1383,214
0.453005,-0.616567,0.568,-0.568,5860,1384,212
